id,type,audience,sport,maxWeight,rank,uwwPoints,current,previousRank,previousSeasonRank,season,dateRange_type,dateRange_id,dateRange_start,dateRange_end,person_id,person_type,person_fullname_type,person_fullname_id,person_fullname_lastname,person_fullname_firstname,person_shortname_type,person_shortname_id,person_shortname_lastname,person_shortname_firstname,person_noc,person_gender,person_birthDate,person_profilePicture,person_displayname_type,person_displayname_id,person_displayname_fullname,person_displayname_shortname,person_displayname_lastname,person_displayname_firstname,person_athenaPrintId,person_name,person_externalReferences
254515,Ranking,seniors,fs,92,1,20700,True,4,2,2024,DateRange,/api/.well-known/genid/ed172a8478fc0e46d52d,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,166202,Person,PersonName,/api/.well-known/genid/60572f0635268593234a,MAISURADZE,Miriani,PersonName,/api/.well-known/genid/f56db14ea35e3263c453,,,GEO,m,1999-12-07T00:00:00+00:00,https://athena.uww.org/public/person/29022/picture.jpg,PersonName,/api/.well-known/genid/6615967bd9385db30c1c,MAISURADZE Miriani,M. MAISURADZE,MAISURADZE,Miriani,29022,MAISURADZE Miriani,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/5dcb48868da57a672c0c', 'source': 'athena', 'identifier': '29022'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/b7861dad3d519f75e861', 'source': 'arena', 'identifier': '757e20f6-78bb-11e6-8f23-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/aeddd706f78107fc5eaa', 'source': 'arena', 'identifier': '011a6773-bc30-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/b85b65f50f6cf8f6abff', 'source': 'arena', 'identifier': 'ea2a6969-963b-11ec-bc13-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5ae9cee2735b2e0878eb', 'source': 'arena', 'identifier': 'ecb1e8fe-845b-11e9-b4b2-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9777a06b3f72a48502e7', 'source': 'arena', 'identifier': '4010b3d4-4b85-11e6-92d6-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c26c2f306893b543695d', 'source': 'arena', 'identifier': '81072b72-5062-11ed-9391-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ec2dbc33db85588312a4', 'source': 'arena', 'identifier': 'd3a4813f-776a-11ed-a2a5-08002745f808'}]"
254514,Ranking,seniors,fs,92,2,15000,True,1,4,2024,DateRange,/api/.well-known/genid/12129b70fd3820863c13,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,839,Person,PersonName,/api/.well-known/genid/ffd93d62de141b0b74ee,AKTURK,Feyzullah,PersonName,/api/.well-known/genid/0bbbb55b16f3e246d6f7,,,TUR,m,1999-01-01T00:00:00+00:00,https://athena.uww.org/public/person/36529/picture.jpg,PersonName,/api/.well-known/genid/4730913919395206a31f,AKTURK Feyzullah,F. AKTURK,AKTURK,Feyzullah,36529,AKTURK Feyzullah,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/ede24e16106564ffcd64', 'source': 'athena', 'identifier': '36529'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/278a229ee9c4995e287e', 'source': 'arena', 'identifier': '09f40fee-845c-11e9-b4b2-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a6ec137b8707122ea63b', 'source': 'arena', 'identifier': '5a62e144-9339-11e8-ad72-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5ad3282ca4cdc6f6dd1a', 'source': 'arena', 'identifier': '1a631b86-6733-11e8-aaf6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/b675e3828367f4fd7c1b', 'source': 'arena', 'identifier': 'bb5ecc3c-7570-11e7-864e-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/df14a0e16390de164174', 'source': 'arena', 'identifier': '8f6df51a-6d31-11e6-9a86-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ee25a9bdcc9a327cb20f', 'source': 'arena', 'identifier': '4c27d9e3-3650-11e6-a2da-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/bfc4d340a303419547c5', 'source': 'arena', 'identifier': 'abc78aa4-7b4f-11eb-929b-080027c03e17'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/abda7b276759dacee5cb', 'source': 'arena', 'identifier': '215d89a7-bc30-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/b460540ef1ea4cd8247c', 'source': 'arena', 'identifier': '341abfcb-b8d5-11e8-9f32-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/4c08632944de439bdabd', 'source': 'arena', 'identifier': '81d2321e-7df6-11e8-a799-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/91d43c3ead849a63b250', 'source': 'arena', 'identifier': '69b3107a-4b85-11e6-92d6-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/161264def515f813e180', 'source': 'arena', 'identifier': '822e0749-5062-11ed-9391-08002745f808'}]"
254519,Ranking,seniors,fs,92,3,13520,True,6,10,2024,DateRange,/api/.well-known/genid/20a19e41d3950cb3c90c,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,19685,Person,PersonName,/api/.well-known/genid/c0e937692a7eb477e36e,SAHALIUK,Denys,PersonName,/api/.well-known/genid/714391efbfd0aaf30d41,,,UKR,m,2002-08-23T00:00:00+00:00,https://athena.uww.org/public/person/54327/picture.jpg,PersonName,/api/.well-known/genid/5780d7827e34aece4d9f,SAHALIUK Denys,D. SAHALIUK,SAHALIUK,Denys,54327,SAHALIUK Denys,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/0b27f9170b556d95b071', 'source': 'athena', 'identifier': '54327'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c45953142e489226fd8d', 'source': 'arena', 'identifier': 'dc8605aa-8f46-11e9-b5f4-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7cb5b9fc0eca4eb63fe6', 'source': 'arena', 'identifier': 'c738479d-7c3e-11e8-a55a-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0198060534f239ed50f7', 'source': 'arena', 'identifier': '43c75319-592d-11e8-ab4b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d8a0505256a900e85d06', 'source': 'arena', 'identifier': '9d511857-1b13-11ed-9a83-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/356d4202cd90c32ddbbe', 'source': 'arena', 'identifier': 'aeb9dc59-f7c1-11ec-a5ce-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3cfa26b053cbbb469e01', 'source': 'arena', 'identifier': '5a7e7d1c-55be-11e8-80d9-080027548b1b'}]"
254526,Ranking,seniors,fs,92,4,13000,True,13,23,2024,DateRange,/api/.well-known/genid/50ea40476be15125cd5d,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,10071,Person,PersonName,/api/.well-known/genid/dbaea8ec6acd2cf5ae43,JACKSON,Nathan Dyamin,PersonName,/api/.well-known/genid/3c9cc9cdf21c2e617ba6,,,USA,m,1994-08-25T00:00:00+00:00,https://athena.uww.org/public/person/62816/picture.jpg,PersonName,/api/.well-known/genid/6aa23151f6ca95d73e7c,JACKSON Nathan Dyamin,N. JACKSON,JACKSON,Nathan Dyamin,62816,JACKSON Nathan Dyamin,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/cc8a600210ad9c786c4f', 'source': 'athena', 'identifier': '62816'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a654ef81fd43ea0e9ae8', 'source': 'arena', 'identifier': '1eaa741a-c7cd-11eb-ab8d-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ede1b30074fb20e03125', 'source': 'arena', 'identifier': '1049e68f-be6b-11eb-b338-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/482a5222ce22724df3ca', 'source': 'arena', 'identifier': 'd409ec3e-776a-11ed-a2a5-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a11e04d5e17e20a174e4', 'source': 'arena', 'identifier': '0956b0de-b9d0-11e9-9d8b-080027548b1b'}]"
254527,Ranking,seniors,fs,92,5,13000,True,14,0,2024,DateRange,/api/.well-known/genid/703bcaf9aecbb7d88b20,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,14076,Person,PersonName,/api/.well-known/genid/cfcdcdb30faaa18e0060,MAKOEV,Boris,PersonName,/api/.well-known/genid/9ed509fc790cf330fa23,,,SVK,m,1993-01-22T00:00:00+00:00,https://athena.uww.org/public/person/18719/picture.jpg,PersonName,/api/.well-known/genid/70102f9a9371ea7e959a,MAKOEV Boris,B. MAKOEV,MAKOEV,Boris,18719,MAKOEV Boris,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/38c9807b9ab9fd09ad93', 'source': 'athena', 'identifier': '18719'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c3ce4255d06fd9c6b5c3', 'source': 'website', 'identifier': '5815'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/6ad908322887258d00d5', 'source': 'arena', 'identifier': 'fc1f48d6-f10f-11eb-803a-06b1e9be04dc'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/ebbc8d178b1d1d4217d5', 'source': 'arena', 'identifier': '0919faca-4af4-11e8-8920-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/029ed58b876a17b461cc', 'source': 'arena', 'identifier': '350c9379-90f4-11e8-9ab3-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/384013ddc18e3c293ca7', 'source': 'arena', 'identifier': '0c161220-4bc3-11e8-89df-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e905533e5e421bcfc1cd', 'source': 'arena', 'identifier': 'bf7ae0e7-85a0-11e7-b62f-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3bef13846641b2928113', 'source': 'arena', 'identifier': 'ce75b87a-2b29-11e7-9c78-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0bee55429e631d8bf30f', 'source': 'arena', 'identifier': '19d8e167-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/94d3ed860d7d783b7b1b', 'source': 'arena', 'identifier': 'ec92a7f1-a032-11eb-afdd-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/804f0d929b31b6df34ef', 'source': 'arena', 'identifier': '1df6c439-1f53-11eb-a19b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0f082d0781ebd418b838', 'source': 'arena', 'identifier': '454fef16-6380-11ea-8b1d-08002796c0c6'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/75d57b010f27200c36a9', 'source': 'arena', 'identifier': '74607642-4b4f-11ea-b9e6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/003cc83de265e1cfedeb', 'source': 'arena', 'identifier': 'e973609d-d5f3-11e9-a9fd-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c7a9c2766cc8e1bdeedf', 'source': 'arena', 'identifier': '12aa23f0-a30f-11e9-a11c-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/382f42c66d062e823246', 'source': 'arena', 'identifier': '8dcb8e64-d45c-11e8-b136-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/376bae89dd1f4d9001ca', 'source': 'arena', 'identifier': '89cbba8c-5911-11e9-8803-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/bf57ed0fd777cf572ddf', 'source': 'arena', 'identifier': 'af6c0610-3a94-11e9-a26d-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/19bd53b9a36c253288a6', 'source': 'arena', 'identifier': 'deaf303f-d22e-11e8-b941-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/89b393e59cca025af70d', 'source': 'arena', 'identifier': 'f8a1b7c0-b755-11e8-ac66-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/464c83fe45305752cb99', 'source': 'arena', 'identifier': '1cf50437-c686-11e5-a505-0800275a62ce'}]"
254521,Ranking,seniors,fs,92,6,12160,True,9,13,2024,DateRange,/api/.well-known/genid/7e8296b8368269c28ca9,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,29863,Person,PersonName,/api/.well-known/genid/8b3ea385ed3c94c2ac66,JUHASZ,Balazs Attila,PersonName,/api/.well-known/genid/814a0f70c32981e40385,,,HUN,m,1995-09-04T00:00:00+00:00,https://athena.uww.org/public/person/28286/picture.jpg,PersonName,/api/.well-known/genid/68d4e56e1fc481153a93,JUHASZ Balazs Attila,B. JUHASZ,JUHASZ,Balazs Attila,28286,JUHASZ Balazs Attila,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/4cfad1c53e1e9650b56a', 'source': 'athena', 'identifier': '28286'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/61d3817b5e190d8129fa', 'source': 'arena', 'identifier': '13b5458e-6733-11e8-aaf6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/33131485fc7028ad4b16', 'source': 'arena', 'identifier': '4e0582b2-ca53-11e7-be93-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/589d1ebfe1c5db86a68d', 'source': 'arena', 'identifier': '36c4b764-12e3-11e7-b090-0800275a62ce'}]"
254528,Ranking,seniors,fs,92,7,11500,True,15,0,2024,DateRange,/api/.well-known/genid/b6b49d32383a8a8fc597,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,26905,Person,PersonName,/api/.well-known/genid/4ce5908568d6ca9e7f6e,KURBANOV,Magomed Guseynovitch,PersonName,/api/.well-known/genid/781a1e574cb3d1b79bbc,,,AIN,m,1993-02-08T00:00:00+00:00,https://athena.uww.org/public/person/44155/picture.jpg,PersonName,/api/.well-known/genid/0c0d5851c69e2f987f15,KURBANOV Magomed Guseynovitch,M. KURBANOV,KURBANOV,Magomed Guseynovitch,44155,KURBANOV Magomed Guseynovitch,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/2a42d6bb7a1a414dcbac', 'source': 'athena', 'identifier': '44155'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/0d9032d7c7cd304c210a', 'source': 'website', 'identifier': '8215'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/5d1111d2a441e503cfce', 'source': 'arena', 'identifier': '198a0587-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/a85513c31b6156d8ac80', 'source': 'arena', 'identifier': 'eb9e3b3d-a032-11eb-afdd-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/21d619f6d6cef053289c', 'source': 'arena', 'identifier': '848780e3-5911-11e9-8803-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8ffeb4a7ef09d6e2c928', 'source': 'arena', 'identifier': '52304ecb-4574-11e9-bdb6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/3a8a94b756120a2014a2', 'source': 'arena', 'identifier': 'ae6214d5-3a94-11e9-a26d-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/b4baa1d607ba3822116c', 'source': 'arena', 'identifier': 'c77fffd9-2067-11e9-802e-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/62e59bb0922fbf1860b3', 'source': 'arena', 'identifier': 'f77cbb4c-b755-11e8-ac66-080027548b1b'}]"
254529,Ranking,seniors,fs,92,8,10000,True,16,0,2024,DateRange,/api/.well-known/genid/a41b7eedea8b334f7e59,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,7147,Person,PersonName,/api/.well-known/genid/f7bd15ce508432a09606,FIROUZPOURBANDPEI,Amirhossein Biglar,PersonName,/api/.well-known/genid/e95baf8a7eea79c98fee,,,IRI,m,2002-06-16T00:00:00+00:00,https://athena.uww.org/public/person/64716/picture.jpg,PersonName,/api/.well-known/genid/667610d170d6fcf8850b,FIROUZPOURBANDPEI Amirhossein Biglar,A. FIROUZPOURBA,FIROUZPOURBANDPEI,Amirhossein Biglar,64716,FIROUZPOURBANDPEI Amirhossein Biglar,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/2ebd09498635ac7b1b7c', 'source': 'athena', 'identifier': '64716'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/2459e1a22b1fa3b63bd4', 'source': 'arena', 'identifier': '440d7e0c-fda0-11eb-a3ef-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/48202e2c518fa4a0ff7e', 'source': 'arena', 'identifier': '9cef6839-1b13-11ed-9a83-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8fedd0761a685539d37f', 'source': 'arena', 'identifier': '0a10a4c1-9c30-11e9-ac86-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/aa8bf414ed13b4ff207f', 'source': 'arena', 'identifier': '23fe5cb7-b13a-11e9-95ea-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/2c396efd6b9724da35f6', 'source': 'arena', 'identifier': 'd3b22b02-776a-11ed-a2a5-08002745f808'}]"
254530,Ranking,seniors,fs,92,9,10000,True,17,39,2024,DateRange,/api/.well-known/genid/2958ec9526c45f1f6ac7,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,8309,Person,PersonName,/api/.well-known/genid/c7c7e823aaff66bd79c2,GROSUL,Andrian,PersonName,/api/.well-known/genid/326a0b9ee52d1f5750e5,,,MDA,m,1998-12-13T00:00:00+00:00,https://athena.uww.org/public/person/47727/picture.jpg,PersonName,/api/.well-known/genid/10f87a73f9f41cec783a,GROSUL Andrian,A. GROSUL,GROSUL,Andrian,47727,GROSUL Andrian,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/92e8d2df22640c726e0b', 'source': 'athena', 'identifier': '47727'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/cdb524e8eab492786f9f', 'source': 'arena', 'identifier': '560c6c39-9339-11e8-ad72-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c9ede0d69a040d262432', 'source': 'arena', 'identifier': '15342c62-6733-11e8-aaf6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/4bc9c5e861bc98c88565', 'source': 'arena', 'identifier': 'b4949ca6-7570-11e7-864e-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/2124faa80889abb762b1', 'source': 'arena', 'identifier': '44bd37c0-3d08-11e9-bc9b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/74caf3fd9d7eaf9d374e', 'source': 'arena', 'identifier': '6d1f5cf8-e5b0-11e8-af5f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e62e84db9f8bdbd2425d', 'source': 'arena', 'identifier': '266403ec-b8d5-11e8-9f32-080027548b1b'}]"
254531,Ranking,seniors,fs,92,10,9400,True,18,47,2024,DateRange,/api/.well-known/genid/3a0a6883d9fe7e73d46e,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,8631,Person,PersonName,/api/.well-known/genid/58a12051ca0e8d12e75c,HAJDARI,Redjep,PersonName,/api/.well-known/genid/32dc246ffe8c8243584d,,,MKD,m,2002-09-23T00:00:00+00:00,https://athena.uww.org/public/person/55691/picture.jpg,PersonName,/api/.well-known/genid/083d0522150dfb555dc7,HAJDARI Redjep,R. HAJDARI,HAJDARI,Redjep,55691,HAJDARI Redjep,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/4a442c36ffd1a479eb65', 'source': 'athena', 'identifier': '55691'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9ec1695db1aba791c1db', 'source': 'arena', 'identifier': '230c46b2-a062-11ec-a101-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/7a187cdc0a3a12abe0a5', 'source': 'arena', 'identifier': 'cd82da35-8f46-11e9-b5f4-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/17a77e705448b5be92f7', 'source': 'arena', 'identifier': '4df1fed5-55be-11e8-80d9-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8f9d3f2dc88dd846a016', 'source': 'arena', 'identifier': 'ae942806-f7c1-11ec-a5ce-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/23fc6017ab6d49e9038a', 'source': 'arena', 'identifier': '1c1dc246-1f53-11eb-a19b-080027548b1b'}]"
254533,Ranking,seniors,fs,92,11,9000,True,20,0,2024,DateRange,/api/.well-known/genid/fc755b8064b153cc6f65,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,9457,Person,PersonName,/api/.well-known/genid/76cdc95ff73c01d92a9d,IADKOUSKI,Yaraslau,PersonName,/api/.well-known/genid/19b70b432566458d9ed1,,,AIN,m,2000-11-14T00:00:00+00:00,https://athena.uww.org/public/person/37968/picture.jpg,PersonName,/api/.well-known/genid/6641a2fda1136a192604,IADKOUSKI Yaraslau,Y. IADKOUSKI,IADKOUSKI,Yaraslau,37968,IADKOUSKI Yaraslau,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/78f9afe89c62b96439af', 'source': 'athena', 'identifier': '37968'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/c8f879abe8a0286b0a53', 'source': 'arena', 'identifier': 'f7e09713-bc2f-11e9-ad7f-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d83d748d0640cde3d4c4', 'source': 'arena', 'identifier': 'e110833f-845b-11e9-b4b2-080027548b1b'}]"
254524,Ranking,seniors,fs,92,12,8500,True,11,21,2024,DateRange,/api/.well-known/genid/1003f707ecebaec4cab3,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,13880,Person,PersonName,/api/.well-known/genid/60f28fd315ad6225be3f,MAGAMAEV,Akhmed Adamovich,PersonName,/api/.well-known/genid/cb2eb79d3d54dc3a417c,,,BUL,m,1991-01-22T00:00:00+00:00,https://athena.uww.org/public/person/16036/picture.jpg,PersonName,/api/.well-known/genid/8fdf4d7224afc9a8a705,MAGAMAEV Akhmed Adamovich,A. MAGAMAEV,MAGAMAEV,Akhmed Adamovich,16036,MAGAMAEV Akhmed Adamovich,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/1d24e385f216c993f572', 'source': 'athena', 'identifier': '16036'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/fa7d2f72f99df87b0445', 'source': 'arena', 'identifier': '080268e7-f2b3-11e6-abb2-0800275a62ce'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/8545114d0f5d139b0e14', 'source': 'arena', 'identifier': '1822757d-22a0-11ec-8a0c-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/89e4d5cd6869074a52c1', 'source': 'arena', 'identifier': '03bfe8c4-4a8d-11ea-b152-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/cbc16cff88696dc72e5a', 'source': 'arena', 'identifier': 'e73f8c62-a032-11eb-afdd-080027263834'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/4281ab0f4380963172bb', 'source': 'arena', 'identifier': '16dc9fab-1f53-11eb-a19b-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/58f8aa2a0eedd1ee2534', 'source': 'arena', 'identifier': '402c0395-6380-11ea-8b1d-08002796c0c6'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/e428b44ac1ff5fc58e01', 'source': 'arena', 'identifier': '6ea70597-4b4f-11ea-b9e6-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/f2f587d3f309265f83e0', 'source': 'arena', 'identifier': '67d2516a-5911-11e9-8803-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/2b5dc339726d69d04936', 'source': 'arena', 'identifier': 'a2d3d216-3a94-11e9-a26d-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/9c1bdf3465540428c619', 'source': 'arena', 'identifier': '0b18da9e-2067-11e9-b75b-080027548b1b'}]"
254534,Ranking,seniors,fs,92,13,8100,True,21,0,2024,DateRange,/api/.well-known/genid/bd898fffded8e38595cc,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,9503,Person,PersonName,/api/.well-known/genid/62c41d90af79fb1f7e71,IBOYAN,Knyaz,PersonName,/api/.well-known/genid/2b7879eae2aa0270c1b9,,,ARM,m,2003-11-07T00:00:00+00:00,https://athena.uww.org/public/person/53573/picture.jpg,PersonName,/api/.well-known/genid/44a24b76a690ba961615,IBOYAN Knyaz,K. IBOYAN,IBOYAN,Knyaz,53573,IBOYAN Knyaz,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/4108b56e401a4b595b18', 'source': 'athena', 'identifier': '53573'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/528a1f6c2065bf5f8542', 'source': 'arena', 'identifier': '3dbe0946-55be-11e8-80d9-080027548b1b'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/eaad41449ce2aa006cae', 'source': 'arena', 'identifier': 'ae310aad-f7c1-11ec-a5ce-080027d61b40'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/db4913f216e86091875d', 'source': 'arena', 'identifier': '8098fb1d-5062-11ed-9391-08002745f808'}]"
254535,Ranking,seniors,fs,92,14,8000,True,22,0,2024,DateRange,/api/.well-known/genid/b057420fd348a1a5b078,2024-01-10T00:00:00+00:00,2024-06-09T00:00:00+00:00,77838,Person,PersonName,/api/.well-known/genid/1ecacf0712c642bdbe46,POYONOV,Sherzod,PersonName,/api/.well-known/genid/2f69d0543b5bbed5c745,,,UZB,m,2005-02-08T00:00:00+00:00,https://athena.uww.org/public/person/83298/picture.jpg,PersonName,/api/.well-known/genid/e82930a136422515a698,POYONOV Sherzod,S. POYONOV,POYONOV,Sherzod,83298,POYONOV Sherzod,"[{'type': 'ExternalReference', 'id': '/api/.well-known/genid/7947ca494147c79b7581', 'source': 'athena', 'identifier': '83298'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/d5d10d7c1f21290e4470', 'source': 'arena', 'identifier': 'c30c5de9-0e6c-11ed-a5f5-08002745f808'}, {'type': 'ExternalReference', 'id': '/api/.well-known/genid/bb69d0889daf441f22d0', 'source': 'arena', 'identifier': '8a778682-f06b-11ec-953a-08002745f808'}]"
