current_wrestling_style,weight_class,ranking,full_name,url
Greco-Roman,86 kg,73,Gyeongyeon LEE,https://uww.org/athletes-results/lee-gyeongyeon-13200-profile
Greco-Roman,86 kg,74,Pedro Samuel GONCALVES DA SILVA,https://uww.org/athletes-results/goncalves-da-silva-pedro-samuel-69874-profile
Greco-Roman,86 kg,75,Mohamed CAMARA,https://uww.org/athletes-results/camara-mohamed-195655-profile
Greco-Roman,86 kg,76,Lawateli Evariste Rakiswende KOUSSE,https://uww.org/athletes-results/kousse-lawateli-evariste-rakiswende-189265-profile
Greco-Roman,86 kg,77,Machiel Johannes GROBLER,https://uww.org/athletes-results/grobler-machiel-johannes-8300-profile
Greco-Roman,86 kg,78,Eduardo Ivan GAJARDO MENESES,https://uww.org/athletes-results/gajardo-meneses-eduardo-ivan-7435-profile
Greco-Roman,86 kg,79,Mustafa Abdulbasit Abd U AL OBAIDI,https://uww.org/athletes-results/al-obaidi-mustafa-abdulbasit-abd-u-67301-profile
Greco-Roman,86 kg,80,Ricktak Israel IBAN JR,https://uww.org/athletes-results/iban-jr-ricktak-israel-184070-profile
Greco-Roman,86 kg,81,Patrik Janos MEZEI,https://uww.org/athletes-results/mezei-patrik-janos-15049-profile
Greco-Roman,86 kg,82,Sandeep Singh MANN,https://uww.org/athletes-results/mann-sandeep-singh-14330-profile
Greco-Roman,86 kg,83,Jose Romeo SANCHEZ,https://uww.org/athletes-results/sanchez-jose-romeo-193144-profile
Greco-Roman,86 kg,84,Firmin TOSSE,https://uww.org/athletes-results/tosse-firmin-196280-profile
Greco-Roman,86 kg,85,Pedro Levi Ndong MESII NZANG,https://uww.org/athletes-results/mesii-nzang-pedro-levi-ndong-195859-profile
Greco-Roman,86 kg,86,Haider Ali BUTT,https://uww.org/athletes-results/butt-haider-ali-77878-profile
Greco-Roman,86 kg,87,Vuthy HENG,https://uww.org/athletes-results/heng-vuthy-9001-profile
Greco-Roman,86 kg,88,Patrik PUESPOEKI,https://uww.org/athletes-results/puespoeki-patrik-27562-profile
Greco-Roman,92 kg,2,Miriani Maisuradze,https://uww.org/athletes-results/maisuradze-miriani-166202-profile
Greco-Roman,92 kg,1,Feyzullah Akturk,https://uww.org/athletes-results/akturk-feyzullah-839-profile
Greco-Roman,92 kg,3,Rizabek Aitmukhan,https://uww.org/athletes-results/aitmukhan-rizabek-135794-profile
Greco-Roman,92 kg,4,Osman NURMAGOMEDOV,https://uww.org/athletes-results/nurmagomedov-osman-51725-profile
Greco-Roman,92 kg,5,Zahid VALENCIA,https://uww.org/athletes-results/valencia-zahid-131744-profile
Greco-Roman,92 kg,6,Denys SAHALIUK,https://uww.org/athletes-results/sahaliuk-denys-19685-profile
Greco-Roman,92 kg,7,Arash YOSHIDA,https://uww.org/athletes-results/yoshida-arash-186273-profile
Greco-Roman,92 kg,8,Balazs Attila JUHASZ,https://uww.org/athletes-results/juhasz-balazs-attila-29863-profile
Greco-Roman,92 kg,9,Pruthviraj Babasaheb PATIL,https://uww.org/athletes-results/patil-pruthviraj-babasaheb-72603-profile
Greco-Roman,92 kg,10,Amirali Hamid AZARPIRA,https://uww.org/athletes-results/azarpira-amirali-hamid-2328-profile
Greco-Roman,92 kg,11,Akhmed Adamovich MAGAMAEV,https://uww.org/athletes-results/magamaev-akhmed-adamovich-13880-profile
Greco-Roman,92 kg,12,Vladislav VALIEV,https://uww.org/athletes-results/valiev-vladislav-26917-profile
Greco-Roman,92 kg,13,Nathan Dyamin JACKSON,https://uww.org/athletes-results/jackson-nathan-dyamin-10071-profile
Greco-Roman,92 kg,14,Boris MAKOEV,https://uww.org/athletes-results/makoev-boris-14076-profile
Greco-Roman,92 kg,15,Magomed Guseynovitch KURBANOV,https://uww.org/athletes-results/kurbanov-magomed-guseynovitch-26905-profile
Greco-Roman,92 kg,16,Amirhossein Biglar FIROUZPOURBANDPEI,https://uww.org/athletes-results/firouzpourbandpei-amirhossein-biglar-7147-profile
Greco-Roman,92 kg,17,Andrian GROSUL,https://uww.org/athletes-results/grosul-andrian-8309-profile
Greco-Roman,92 kg,18,Redjep HAJDARI,https://uww.org/athletes-results/hajdari-redjep-8631-profile
Greco-Roman,92 kg,19,Gankhuyag GANBAATAR,https://uww.org/athletes-results/ganbaatar-gankhuyag-7501-profile
Greco-Roman,92 kg,20,Yaraslau IADKOUSKI,https://uww.org/athletes-results/iadkouski-yaraslau-9457-profile
Greco-Roman,92 kg,21,Knyaz IBOYAN,https://uww.org/athletes-results/iboyan-knyaz-9503-profile
Greco-Roman,92 kg,22,Sherzod POYONOV,https://uww.org/athletes-results/poyonov-sherzod-77838-profile
Greco-Roman,92 kg,23,Rustam SHODIEV,https://uww.org/athletes-results/shodiev-rustam-20926-profile
Greco-Roman,92 kg,24,Magomed Magomed R SHARIPOV,https://uww.org/athletes-results/sharipov-magomed-magomed-r-182425-profile
Greco-Roman,92 kg,25,Batzul DAMJIN,https://uww.org/athletes-results/damjin-batzul-5343-profile
Greco-Roman,92 kg,26,Andro MARGISHVILI,https://uww.org/athletes-results/margishvili-andro-14452-profile
Greco-Roman,92 kg,27,Zoltan SZEP,https://uww.org/athletes-results/szep-zoltan-195469-profile
Greco-Roman,92 kg,28,Hajy RAJABAU,https://uww.org/athletes-results/rajabau-hajy-18679-profile
Greco-Roman,92 kg,29,Joshua Philipp David MORODION,https://uww.org/athletes-results/morodion-joshua-philipp-david-15604-profile
Greco-Roman,92 kg,30,Xiao SUN,https://uww.org/athletes-results/sun-xiao-21958-profile
Greco-Roman,92 kg,31,Uri KALASHNIKOV,https://uww.org/athletes-results/kalashnikov-uri-10661-profile
Greco-Roman,92 kg,32,Ivars SAMUSONOKS,https://uww.org/athletes-results/samusonoks-ivars-19924-profile
Greco-Roman,92 kg,33,Mohamed Mostafa Aly Elshamy SALAHELDIN,https://uww.org/athletes-results/salaheldin-mohamed-mostafa-aly-elshamy-19789-profile
Greco-Roman,92 kg,34,Nurtilek KARYPBAEV,https://uww.org/athletes-results/karypbaev-nurtilek-11067-profile
Greco-Roman,92 kg,35,Suhe GANG,https://uww.org/athletes-results/gang-suhe-7517-profile
Greco-Roman,92 kg,36,Eric Edward SCHULTZ JR,https://uww.org/athletes-results/schultz-jr-eric-edward-183886-profile
Greco-Roman,92 kg,37,Adilet DAVLUMBAYEV,https://uww.org/athletes-results/davlumbayev-adilet-5498-profile
Greco-Roman,92 kg,38,Tejvir Singh BOAL,https://uww.org/athletes-results/boal-tejvir-singh-165300-profile
Greco-Roman,92 kg,39,Issa RHIMI,https://uww.org/athletes-results/rhimi-issa-195724-profile
Greco-Roman,92 kg,40,Taylor Andrew LUJAN,https://uww.org/athletes-results/lujan-taylor-andrew-74757-profile
Greco-Roman,92 kg,41,Issa Abdulsalam Abdulwahhab AL OBAIDI,https://uww.org/athletes-results/al-obaidi-issa-abdulsalam-abdulwahhab-905-profile
Greco-Roman,92 kg,42,Satoshi MIURA,https://uww.org/athletes-results/miura-satoshi-15285-profile
Greco-Roman,92 kg,43,Cesar Andres UBICO ESTRADA,https://uww.org/athletes-results/ubico-estrada-cesar-andres-70034-profile
Greco-Roman,92 kg,44,Yacine LAKROUT,https://uww.org/athletes-results/lakrout-yacine-51658-profile
Greco-Roman,92 kg,45,Iuza TSERTSVADZE,https://uww.org/athletes-results/tsertsvadze-iuza-23148-profile
Greco-Roman,92 kg,46,Orazmuhammet HOJALYYEV,https://uww.org/athletes-results/hojalyyev-orazmuhammet-77241-profile
Greco-Roman,92 kg,47,Vinay VINAY,https://uww.org/athletes-results/vinay-vinay-189834-profile
Greco-Roman,92 kg,48,Jinmyeong KIM,https://uww.org/athletes-results/kim-jinmyeong-75424-profile
Greco-Roman,97 kg,2,Akhmed Magomed O Tazhudinov,https://uww.org/athletes-results/tazhudinov-akhmed-magomed-o-182427-profile
Greco-Roman,97 kg,1,Magomedkhan Magomedovitch Magomedov,https://uww.org/athletes-results/magomedov-magomedkhan-magomedovitch-13929-profile
Greco-Roman,97 kg,3,Kyle Snyder,https://uww.org/athletes-results/snyder-kyle-21379-profile
Greco-Roman,97 kg,4,Ibrahim CIFTCI,https://uww.org/athletes-results/ciftci-ibrahim-4963-profile
Greco-Roman,97 kg,5,Givi MATCHARASHVILI,https://uww.org/athletes-results/matcharashvili-givi-132428-profile
Greco-Roman,97 kg,6,Erik Sven THIELE,https://uww.org/athletes-results/thiele-erik-sven-22672-profile
Greco-Roman,97 kg,7,Abdulrashid SADULAEV,https://uww.org/athletes-results/sadulaev-abdulrashid-19592-profile
Greco-Roman,97 kg,8,Alisher YERGALI,https://uww.org/athletes-results/yergali-alisher-24726-profile
Greco-Roman,97 kg,9,Zbigniew Mateusz BARANOWSKI,https://uww.org/athletes-results/baranowski-zbigniew-mateusz-2774-profile
Greco-Roman,97 kg,10,Vlagyiszlav BAJCAJEV,https://uww.org/athletes-results/bajcajev-vlagyiszlav-26964-profile
Greco-Roman,97 kg,11,Mojtaba Mohammadshafie GOLEIJ,https://uww.org/athletes-results/goleij-mojtaba-mohammadshafie-8044-profile
Greco-Roman,97 kg,12,Mostafa Aly Elsayed Gabr ELDERS,https://uww.org/athletes-results/elders-mostafa-aly-elsayed-gabr-6526-profile
Greco-Roman,97 kg,13,Vicky VICKY,https://uww.org/athletes-results/vicky-vicky-73816-profile
Greco-Roman,97 kg,14,Ahmed Sultanovich BATAEV,https://uww.org/athletes-results/bataev-ahmed-sultanovich-2932-profile
Greco-Roman,97 kg,15,Cristian Jose SARCO COLMENAREZ,https://uww.org/athletes-results/sarco-colmenarez-cristian-jose-130091-profile
Greco-Roman,97 kg,16,Batyrbek TSAKULOV,https://uww.org/athletes-results/tsakulov-batyrbek-22527-profile
Greco-Roman,97 kg,17,Radoslaw BARAN,https://uww.org/athletes-results/baran-radoslaw-2766-profile
Greco-Roman,97 kg,18,Rizabek AITMUKHAN,https://uww.org/athletes-results/aitmukhan-rizabek-135794-profile
Greco-Roman,97 kg,19,Amirali Hamid AZARPIRA,https://uww.org/athletes-results/azarpira-amirali-hamid-2328-profile
Greco-Roman,97 kg,20,Aliaksandr HUSHTYN,https://uww.org/athletes-results/hushtyn-aliaksandr-9428-profile
Greco-Roman,97 kg,21,Sergey SARGSYAN,https://uww.org/athletes-results/sargsyan-sergey-20067-profile
Greco-Roman,97 kg,22,Isaac Whitman TRUMBLE,https://uww.org/athletes-results/trumble-isaac-whitman-193403-profile
Greco-Roman,97 kg,23,Kamran Ghorban GHASEMPOUR,https://uww.org/athletes-results/ghasempour-kamran-ghorban-7825-profile
Greco-Roman,97 kg,24,Illia ARCHAIA,https://uww.org/athletes-results/archaia-illia-28635-profile
Greco-Roman,97 kg,25,Pape NDIAYE,https://uww.org/athletes-results/ndiaye-pape-195669-profile
Greco-Roman,97 kg,26,Maxwell Lemar LACEY GARITA,https://uww.org/athletes-results/lacey-garita-maxwell-lemar-75256-profile
Greco-Roman,97 kg,27,Erhan YAYLACI,https://uww.org/athletes-results/yaylaci-erhan-24661-profile
Greco-Roman,97 kg,28,Lukas KRASAUSKAS,https://uww.org/athletes-results/krasauskas-lukas-12480-profile
Greco-Roman,97 kg,29,Carlos Hernan ANGULO MURILLO,https://uww.org/athletes-results/angulo-murillo-carlos-hernan-74554-profile
Greco-Roman,97 kg,30,Radu LEFTER,https://uww.org/athletes-results/lefter-radu-13259-profile
Greco-Roman,97 kg,31,Abdelrahman Ibrahim Labib ABOUHEIBA,https://uww.org/athletes-results/abouheiba-abdelrahman-ibrahim-labib-51438-profile
Greco-Roman,97 kg,32,Arturo SILOT TORRES,https://uww.org/athletes-results/silot-torres-arturo-21084-profile
Greco-Roman,97 kg,33,Mamuka KORDZAIA,https://uww.org/athletes-results/kordzaia-mamuka-26100-profile
Greco-Roman,97 kg,34,Magomed Idrisovitch IBRAGIMOV,https://uww.org/athletes-results/ibragimov-magomed-idrisovitch-9525-profile
Greco-Roman,97 kg,35,Franck Lionel ANABA,https://uww.org/athletes-results/anaba-franck-lionel-195053-profile
Greco-Roman,97 kg,36,Luis Miguel PEREZ SOSA,https://uww.org/athletes-results/perez-sosa-luis-miguel-17913-profile
Greco-Roman,97 kg,37,Mohammadhossein Askari MOHAMMADIAN,https://uww.org/athletes-results/mohammadian-mohammadhossein-askari-133105-profile
Greco-Roman,97 kg,38,Wali Eddine KEBIR,https://uww.org/athletes-results/kebir-wali-eddine-11270-profile
Greco-Roman,97 kg,39,Magomedgadji Omardibirovich NUROV,https://uww.org/athletes-results/nurov-magomedgadji-omardibirovich-16823-profile
Greco-Roman,97 kg,40,Adlan Bakirsoultanovitch VISKHANOV,https://uww.org/athletes-results/viskhanov-adlan-bakirsoultanovitch-65876-profile
Greco-Roman,97 kg,41,Amoussou Nicolas CAKPO,https://uww.org/athletes-results/cakpo-amoussou-nicolas-4288-profile
Greco-Roman,97 kg,42,Aron Isomi MBO,https://uww.org/athletes-results/mbo-aron-isomi-26111-profile
Greco-Roman,97 kg,43,Georgian Florin TRIPON,https://uww.org/athletes-results/tripon-georgian-florin-23073-profile
Greco-Roman,97 kg,44,Nishan Preet Singh RANDHAWA,https://uww.org/athletes-results/randhawa-nishan-preet-singh-18826-profile
Greco-Roman,97 kg,45,Awusayiman HABILA,https://uww.org/athletes-results/habila-awusayiman-8589-profile
Greco-Roman,97 kg,46,Thomas John Mcglinchey BARNS,https://uww.org/athletes-results/barns-thomas-john-mcglinchey-2836-profile
Greco-Roman,97 kg,47,Fares YAHI,https://uww.org/athletes-results/yahi-fares-195546-profile
Greco-Roman,97 kg,48,Andrei Romanovitch ARONOV,https://uww.org/athletes-results/aronov-andrei-romanovitch-1902-profile
Greco-Roman,97 kg,49,Matias Ignacio URIBE SEPULVEDA,https://uww.org/athletes-results/uribe-sepulveda-matias-ignacio-23565-profile
Greco-Roman,97 kg,49,Hibiki ITO,https://uww.org/athletes-results/ito-hibiki-9920-profile
Greco-Roman,97 kg,51,Ailton BRITO ROCHA,https://uww.org/athletes-results/brito-rocha-ailton-3992-profile
Greco-Roman,97 kg,52,Anas SAMIR,https://uww.org/athletes-results/samir-anas-195635-profile
Greco-Roman,97 kg,53,Abdel Assad BAH LIMAM,https://uww.org/athletes-results/bah-limam-abdel-assad-192496-profile
Greco-Roman,97 kg,54,Tuerxunbieke MUHEITE,https://uww.org/athletes-results/muheite-tuerxunbieke-68133-profile
Greco-Roman,97 kg,55,Riley OTTO,https://uww.org/athletes-results/otto-riley-190018-profile
Greco-Roman,97 kg,56,Shatlyk HEMELYAYEV,https://uww.org/athletes-results/hemelyayev-shatlyk-54696-profile
Greco-Roman,97 kg,57,Florian Skilang TEMENGIL,https://uww.org/athletes-results/temengil-florian-skilang-27499-profile
Greco-Roman,97 kg,58,Abolfazl Davoud BABALOO,https://uww.org/athletes-results/babaloo-abolfazl-davoud-190468-profile
Greco-Roman,97 kg,59,Marcos Manuel SANTOS BONNET,https://uww.org/athletes-results/santos-bonnet-marcos-manuel-20025-profile
Greco-Roman,97 kg,60,Emmanuel OSEI SARFO,https://uww.org/athletes-results/osei-sarfo-emmanuel-195695-profile
Greco-Roman,97 kg,61,Zaur BERADZE,https://uww.org/athletes-results/beradze-zaur-3353-profile
Greco-Roman,97 kg,62,Jeongwoo PARK,https://uww.org/athletes-results/park-jeongwoo-17651-profile
Greco-Roman,97 kg,62,Hector Javier GARCIA MORALES,https://uww.org/athletes-results/garcia-morales-hector-javier-184106-profile
Greco-Roman,97 kg,64,Maulalo Willie Salumalo ALOFIPO,https://uww.org/athletes-results/alofipo-maulalo-willie-salumalo-79602-profile
Greco-Roman,97 kg,65,Ricardo Adrian BAEZ,https://uww.org/athletes-results/baez-ricardo-adrian-26215-profile
Greco-Roman,97 kg,66,Batzul ULZIISAIKHAN,https://uww.org/athletes-results/ulziisaikhan-batzul-23510-profile
Greco-Roman,97 kg,67,Richard VEGH,https://uww.org/athletes-results/vegh-richard-23890-profile
Greco-Roman,97 kg,68,Makhsud VEYSALOV,https://uww.org/athletes-results/veysalov-makhsud-23960-profile
Greco-Roman,125 kg,2,Geno Petriashvili,https://uww.org/athletes-results/petriashvili-geno-26026-profile
Greco-Roman,125 kg,1,Amir Hossein Abbas Zare,https://uww.org/athletes-results/zare-amir-hossein-abbas-25126-profile
Greco-Roman,125 kg,3,Mason Mark Parris,https://uww.org/athletes-results/parris-mason-mark-17690-profile
Greco-Roman,125 kg,4,Taha AKGUL,https://uww.org/athletes-results/akgul-taha-26079-profile
Greco-Roman,125 kg,5,Daniel LIGETI,https://uww.org/athletes-results/ligeti-daniel-13414-profile
Greco-Roman,125 kg,6,Giorgi MESHVILDISHVILI,https://uww.org/athletes-results/meshvildishvili-giorgi-157724-profile
Greco-Roman,125 kg,7,Robert BARAN,https://uww.org/athletes-results/baran-robert-2767-profile
Greco-Roman,125 kg,8,Abdulla KURBANOV,https://uww.org/athletes-results/kurbanov-abdulla-69486-profile
Greco-Roman,125 kg,9,Zhiwei DENG,https://uww.org/athletes-results/deng-zhiwei-5691-profile
Greco-Roman,125 kg,10,Aiaal LAZAREV,https://uww.org/athletes-results/lazarev-aiaal-13140-profile
Greco-Roman,125 kg,11,Jonovan Darius SMITH,https://uww.org/athletes-results/smith-jonovan-darius-159544-profile
Greco-Roman,125 kg,12,Dzianis KHRAMIANKOU,https://uww.org/athletes-results/khramiankou-dzianis-25870-profile
Greco-Roman,125 kg,13,Youssif Mohamed Badea HEMIDA,https://uww.org/athletes-results/hemida-youssif-mohamed-badea-8986-profile
Greco-Roman,125 kg,14,Oleksandr KHOTSIANIVSKYI,https://uww.org/athletes-results/khotsianivskyi-oleksandr-11678-profile
Greco-Roman,125 kg,15,Ashton Adeyemi Amin MUTUWA,https://uww.org/athletes-results/mutuwa-ashton-adeyemi-amin-195804-profile
Greco-Roman,125 kg,16,Givi MATCHARASHVILI,https://uww.org/athletes-results/matcharashvili-givi-132428-profile
Greco-Roman,125 kg,17,Amirreza Fardin MASOUMI VALADI,https://uww.org/athletes-results/masoumi-valadi-amirreza-fardin-71635-profile
Greco-Roman,125 kg,18,Sardorbek KHOLMATOV,https://uww.org/athletes-results/kholmatov-sardorbek-27000-profile
Greco-Roman,125 kg,19,Kamil Tomasz KOSCIOLEK,https://uww.org/athletes-results/kosciolek-kamil-tomasz-12325-profile
Greco-Roman,125 kg,20,Diaaeldin Kamal Gouda ABDELMOTTALEB,https://uww.org/athletes-results/abdelmottaleb-diaaeldin-kamal-gouda-127616-profile
Greco-Roman,125 kg,21,Jose Daniel DIAZ ROBERTTI,https://uww.org/athletes-results/diaz-robertti-jose-daniel-5811-profile
Greco-Roman,125 kg,22,Alen KHUBULOV,https://uww.org/athletes-results/khubulov-alen-11694-profile
Greco-Roman,125 kg,23,Ibrain TORRES ESPINOSA,https://uww.org/athletes-results/torres-espinosa-ibrain-22983-profile
Greco-Roman,125 kg,24,Abraham De Jesus CONYEDO RUANO,https://uww.org/athletes-results/conyedo-ruano-abraham-de-jesus-5094-profile
Greco-Roman,125 kg,25,Nicholas Edward GWIAZDOWSKI,https://uww.org/athletes-results/gwiazdowski-nicholas-edward-8554-profile
Greco-Roman,125 kg,26,Gino AVILA,https://uww.org/athletes-results/avila-gino-2244-profile
Greco-Roman,125 kg,27,Murazi MCHEDLIDZE,https://uww.org/athletes-results/mchedlidze-murazi-26906-profile
Greco-Roman,125 kg,28,Richard Phillip Junior DESCHATELETS,https://uww.org/athletes-results/deschatelets-richard-phillip-junior-5732-profile
Greco-Roman,125 kg,29,Solomon MANASHVILI,https://uww.org/athletes-results/manashvili-solomon-14292-profile
Greco-Roman,125 kg,30,Alikhan ZHABRAILOV,https://uww.org/athletes-results/zhabrailov-alikhan-25212-profile
Greco-Roman,125 kg,31,Elison ADAMES GARCIA,https://uww.org/athletes-results/adames-garcia-elison-408-profile
Greco-Roman,125 kg,32,Aaron Anthony JOHNSON,https://uww.org/athletes-results/johnson-aaron-anthony-73107-profile
Greco-Roman,125 kg,33,Azamat KHOSONOV,https://uww.org/athletes-results/khosonov-azamat-65402-profile
Greco-Roman,125 kg,34,Buheeerdun BUHEEERDUN,https://uww.org/athletes-results/buheeerdun-buheeerdun-4095-profile
Greco-Roman,125 kg,35,Modou FAYE,https://uww.org/athletes-results/faye-modou-188810-profile
Greco-Roman,125 kg,36,Justin VAN ZYL,https://uww.org/athletes-results/van-zyl-justin-174354-profile
Greco-Roman,125 kg,37,Shamil Magomed A SHARIPOV,https://uww.org/athletes-results/sharipov-shamil-magomed-a-20687-profile
Greco-Roman,125 kg,38,Magomedgadzhi NURASULOV,https://uww.org/athletes-results/nurasulov-magomedgadzhi-16754-profile
Greco-Roman,125 kg,39,Jhoan Andres OCORO PALOMINO,https://uww.org/athletes-results/ocoro-palomino-jhoan-andres-74560-profile
Greco-Roman,125 kg,40,Yusup BATIRMURZAEV,https://uww.org/athletes-results/batirmurzaev-yusup-2958-profile
Greco-Roman,125 kg,41,Josue Helaman CAMPOS ARIZPE,https://uww.org/athletes-results/campos-arizpe-josue-helaman-4330-profile
Greco-Roman,125 kg,42,Vakhit GALAYEV,https://uww.org/athletes-results/galayev-vakhit-66925-profile
Greco-Roman,125 kg,43,Hemza HALOUI,https://uww.org/athletes-results/haloui-hemza-8682-profile
Greco-Roman,125 kg,44,Sumit SUMIT,https://uww.org/athletes-results/sumit-sumit-21945-profile
Greco-Roman,125 kg,45,Amarveer DHESI,https://uww.org/athletes-results/dhesi-amarveer-27485-profile
Greco-Roman,125 kg,46,Yurii IDZINSKYI,https://uww.org/athletes-results/idzinskyi-yurii-9577-profile
Greco-Roman,125 kg,47,Marcus Ignatius CARNEY,https://uww.org/athletes-results/carney-marcus-ignatius-195022-profile
Greco-Roman,125 kg,48,Odgerel BATKHISHIG,https://uww.org/athletes-results/batkhishig-odgerel-195844-profile
Greco-Roman,125 kg,49,Kumar ANIRUDH,https://uww.org/athletes-results/anirudh-kumar-1690-profile
Greco-Roman,125 kg,50,Djahid BERRAHAL,https://uww.org/athletes-results/berrahal-djahid-52293-profile
Greco-Roman,125 kg,51,Georges TCHADIE,https://uww.org/athletes-results/tchadie-georges-189589-profile
Greco-Roman,125 kg,52,Alagie Malick SANNEH,https://uww.org/athletes-results/sanneh-alagie-malick-195847-profile
